Early_Retirement|Genero|Enfermedad|Educacion|Estado_Civil|Salario|Empleado|Dependientes|Tasa_desempleo|Mercado|Credit_score|Gov_Bonos|Probabilidad_Retiro_Temprano|Predicted_Early_Retirement
1|1|0|3|0|19000|0|3|3.46001951|18716.66667|758|8.200833333|0.8295638037182409|1
1|0|0|5|0|40000|1|4|5.74138196|32076.33333|772|6.318333333|0.7381399883970571|1
1|1|0|1|1|16000|0|3|4.90678778|44426.0|794|5.095083333|0.8604757488234669|1
1|1|1|3|0|19000|0|4|2.93965649|19520.66667|688|8.896666667|0.9425565397515383|1
1|1|0|3|0|17000|1|3|3.96172167|26982.33333|644|8.568333333|0.9263610046775516|1
1|1|1|5|1|24000|0|4|4.29406689|44425.83333|653|5.8425|0.8607805734314171|1
1|0|1|3|0|16000|1|4|5.74138196|32076.33333|693|6.318333333|0.8926939212391003|1
1|1|0|5|1|26000|1|3|4.29406689|44425.83333|608|5.8425|0.8052225148153103|1
1|1|1|3|1|17000|1|4|4.6|44100.16667|659|6.0575|0.9612968164324185|1
1|0|0|4|1|21000|0|4|4.54175572|20563.0|658|8.315833333|0.889935850102114|1
1|1|1|5|1|18000|0|4|5.0356035|19439.0|643|8.024166667|0.8837727935687169|1
1|1|1|4|1|30000|0|4|5.35522049|30100.5|681|7.96275|0.8545061049330323|1
1|0|0|3|0|37000|1|4|3.46916133|19520.66667|623|8.896666667|0.9108779514598749|1
1|1|1|5|0|15000|0|4|3.52061247|30573.16667|655|7.733416667|0.9218443325180625|1
1|1|1|5|0|21000|0|3|4.6|44100.16667|708|6.0575|0.5871807511003811|1
1|1|0|5|0|37000|1|3|4.98532915|40216.83333|722|5.3995|0.6167071471832148|1
1|0|0|4|1|17000|1|4|3.59050539|12789.0|751|9.910833333|0.9602105159592664|1
1|1|1|3|1|39000|1|4|5.24425019|36600.0|616|7.11|0.893948170090313|1
1|1|1|4|0|19000|0|4|4.94709939|36093.16667|651|6.358333333|0.8904913449381336|1
1|1|0|3|0|19000|0|4|3.96172167|26982.33333|752|8.568333333|0.9642344534700948|1
1|0|0|3|1|26000|0|4|5.39200968|40243.16667|682|6.096666667|0.8602498004689003|1
1|0|1|3|0|15000|0|3|3.46916133|19520.66667|687|8.896666667|0.6582177435054577|1
1|1|1|5|1|19000|0|3|2.96690257|16516.83333|787|8.589166667|0.6707725455423813|1
1|1|0|5|1|20000|0|4|4.78107286|39064.0|761|5.945|0.9178532462930649|1
1|0|1|5|1|33000|1|4|4.38253338|26982.33333|663|8.568333333|0.8161679310924376|1
1|0|0|5|0|26000|0|4|4.72142055|22755.0|774|7.940833333|0.8084662559182281|1
1|1|0|4|1|33000|1|3|5.35396094|31577.33333|648|7.701083333|0.7827976042354723|1
1|0|0|5|1|31000|0|4|4.87568406|44426.0|685|5.095083333|0.743446195937205|1
1|0|0|3|1|32000|0|4|4.2|43587.5|738|6.165|0.8486955072996653|1
1|1|0|4|0|19000|0|3|5.35522049|30100.5|688|7.96275|0.7895465270279123|1
1|1|1|3|1|15000|0|3|4.90678778|44426.0|622|5.095083333|0.7188032007500564|1
1|1|0|5|1|22000|0|3|3.71008358|27256.0|794|7.8225|0.748634782974751|1
1|0|1|4|1|34000|1|3|4.04175506|21536.0|770|8.66|0.5060026246935271|1
1|0|0|4|0|35000|1|4|4.8864339|40418.0|710|6.365083333|0.8606485102546135|1
1|0|0|5|1|29000|1|3|5.03775575|30100.5|770|7.96275|0.6306264046107897|1
1|0|0|4|1|38000|1|3|4.84510369|39064.0|690|5.945|0.5229033170209536|1
1|1|0|5|0|33000|1|4|4.26439053|21536.0|780|8.66|0.9330730662053833|1
1|0|1|4|1|24000|0|3|3.65529884|18716.66667|768|8.200833333|0.45251366242992663|0
1|1|0|4|1|15000|0|3|4.94709939|36093.16667|629|6.358333333|0.8065721139895823|1
1|1|0|5|1|16000|0|3|4.98532915|40216.83333|617|5.3995|0.7373635323429452|1
1|1|1|4|1|17000|1|4|5.35522049|30100.5|612|7.96275|0.9557856863501181|1
1|1|1|3|1|19000|0|4|5.4584248|32076.33333|744|6.318333333|0.8969616209503812|1
1|1|1|4|1|17000|1|4|5.59830462|36109.5|639|6.61|0.9449867048479473|1
1|1|0|5|0|29000|0|3|3.44487597|24066.16667|624|7.715833333|0.6729229422225039|1
1|0|1|5|1|36000|1|4|4.15050313|42857.16667|619|5.604166667|0.7398536945004214|1
1|0|1|3|1|39000|1|3|4.3|44555.83333|607|5.981666667|0.4731818194119943|0
1|1|0|3|0|20000|0|3|5.59830462|36109.5|614|6.61|0.7875141361730499|1
1|0|1|5|0|30000|0|4|3.78502178|30804.0|796|8.431666667|0.7354532858414342|1
1|1|1|3|1|17000|0|4|5.05485168|37846.16667|691|6.19875|0.919219909702561|1
1|1|1|3|1|19000|0|4|4.29406689|44425.83333|635|5.8425|0.9249062125935383|1
1|1|1|4|1|37000|1|3|5.23935845|44437.16667|696|5.881666667|0.5799774811123756|1
1|1|1|3|1|34000|1|2|3.52061247|30573.16667|776|7.733416667|0.37315668230020627|0
1|1|0|3|1|31000|0|4|3.71008358|27256.0|724|7.8225|0.9332618008560033|1
1|1|0|3|1|36000|1|4|5.14091293|40243.16667|797|6.096666667|0.9334047789594266|1
1|0|0|3|1|16000|1|3|4.3|44555.83333|763|5.981666667|0.8263196070117931|1
1|1|0|3|1|29000|1|3|5.24425019|36600.0|669|7.11|0.8411874628869049|1
1|0|1|4|1|16000|1|3|4.78069453|36109.5|700|6.61|0.6673669706066889|1
1|1|1|3|0|20000|0|2|4.75727494|40418.0|736|6.365083333|0.32266499559161127|0
1|0|1|3|1|25000|0|4|4.3|44555.83333|724|5.981666667|0.8106461079603449|1
1|1|0|5|0|29000|0|3|4.3|44555.83333|612|5.981666667|0.6519520786592244|1
1|0|0|3|1|25000|0|4|4.98618179|42063.16667|654|5.414833333|0.8606425580612715|1
1|0|0|4|1|26000|1|3|4.69723033|41661.66667|708|6.199|0.6924435818528016|1
1|1|0|3|1|18000|1|3|4.98532915|40216.83333|726|5.3995|0.8715777794537299|1
1|0|1|3|0|19000|0|3|4.83260494|41912.16667|670|5.567416667|0.49474705365913535|0
1|0|0|5|1|20000|0|3|4.82778981|41229.83333|620|5.91|0.5604742723306423|1
1|0|0|3|1|21000|0|4|4.87568406|44426.0|750|5.095083333|0.8765533591721288|1
1|1|0|4|0|17000|1|4|4.94709939|36093.16667|701|6.358333333|0.9669765099332506|1
1|1|0|3|1|17000|0|3|5.36220735|35583.16667|632|6.431666667|0.8162479377265143|1
1|0|0|5|1|37000|1|3|4.69723033|41661.66667|734|6.199|0.5076833144730517|1
1|0|1|3|0|34000|1|3|4.87568406|44426.0|640|5.095083333|0.44830081712634406|0
1|1|1|4|1|34000|1|3|4.3|44555.83333|744|5.981666667|0.6449999161048859|1
1|1|1|5|1|22000|0|4|3.58429637|13227.5|730|10.07416667|0.9095294334267148|1
1|1|1|4|0|15000|0|4|4.29406689|44425.83333|720|5.8425|0.9163854040013031|1
1|0|1|3|0|16000|1|3|4.53300508|44425.83333|749|5.8425|0.7006158446029718|1
1|1|0|3|1|25000|0|3|5.14091293|40243.16667|747|6.096666667|0.7452437819984445|1
1|1|0|5|0|27000|1|4|5.35522049|30100.5|644|7.96275|0.9466326541240367|1
1|1|1|5|1|37000|1|4|5.32080167|37332.5|788|7.508333333|0.8587153908563926|1
1|1|0|5|1|38000|1|3|3.76339417|29309.33333|776|7.521666667|0.7059688517353824|1
1|1|1|5|1|36000|1|3|5.0356035|19439.0|707|8.024166667|0.5422962863548112|1
1|1|0|4|0|37000|1|3|5.36220735|35583.16667|780|6.431666667|0.6786595941908825|1
1|0|0|5|0|15000|0|4|5.11135844|32304.66667|662|7.193916667|0.8829459252163431|1
1|1|0|4|0|25000|0|4|2.96690257|16516.83333|749|8.589166667|0.9378374340093688|1
1|1|0|3|0|16000|1|4|5.36220735|35583.16667|786|6.431666667|0.9720034733412255|1
1|1|1|3|1|17000|0|4|4.75727494|40418.0|664|6.365083333|0.9290718839987206|1
1|0|1|3|0|19000|0|4|3.84357001|24066.16667|673|7.715833333|0.8546861661287292|1
1|1|0|3|0|25000|0|2|4.58965589|41661.66667|655|6.199|0.41441234758346485|0
1|0|1|3|0|34000|1|4|4.3801824|30573.16667|793|7.733416667|0.835616696679337|1
1|1|0|4|1|40000|1|4|3.46001951|18716.66667|607|8.200833333|0.9307360572211023|1
1|1|0|4|1|18000|0|3|3.76339417|29309.33333|665|7.521666667|0.8236608242495329|1
1|1|0|4|0|40000|1|4|4.88226702|41912.16667|775|5.567416667|0.893581389828608|1
1|1|0|3|0|26000|1|3|5.35396094|31577.33333|794|7.701083333|0.8470781810953169|1
1|0|1|5|1|18000|0|4|4.38253338|26982.33333|771|8.568333333|0.8283446006209145|1
1|1|1|4|1|18000|0|2|3.41905047|12789.0|679|9.910833333|0.416023059121478|0
1|1|0|3|0|21000|0|4|2.96690257|16516.83333|631|8.589166667|0.9605272429434256|1
1|1|1|5|1|28000|1|3|5.36220735|35583.16667|675|6.431666667|0.6238082544086234|1
1|1|0|5|0|35000|1|4|5.35522049|30100.5|710|7.96275|0.9197151434696162|1
1|0|1|5|1|19000|0|4|5.03775575|30100.5|610|7.96275|0.8098020647674522|1
1|1|0|3|1|18000|0|3|2.96690257|16516.83333|630|8.589166667|0.8662511589483574|1
1|1|0|4|1|19000|0|3|5.19011599|32304.66667|672|7.193916667|0.7830181770705673|1
1|1|0|5|1|22000|0|4|5.35522049|30100.5|617|7.96275|0.9300034167453883|1
1|0|0|5|1|25000|0|3|4.32400469|14487.16667|722|8.983333333|0.5415144112685992|1
1|0|1|4|0|17000|0|4|3.38752413|16516.83333|674|8.589166667|0.8538700867345734|1
1|0|0|3|1|18000|0|3|3.84357001|24066.16667|684|7.715833333|0.7182101420858773|1
1|1|1|2|0|19000|0|3|5.35396094|31577.33333|635|7.701083333|0.76046353244448|1
1|1|1|2|0|15000|0|2|4.6|44100.16667|678|6.0575|0.44496977924236075|0
1|1|0|3|0|17000|0|3|5.02379729|42063.16667|626|5.414833333|0.7992073896330432|1
1|1|0|3|0|32000|0|4|5.23935845|44437.16667|774|5.881666667|0.9005071486890392|1
1|1|1|5|0|18000|1|3|3.22742853|30804.0|766|8.431666667|0.8228321397917109|1
1|1|0|5|1|32000|0|3|5.32080167|37332.5|618|7.508333333|0.6444161809986623|1
1|1|1|4|0|36000|1|4|4.6|44100.16667|682|6.0575|0.8779041924307649|1
1|0|0|5|0|21000|0|4|6.74115103|27335.5|630|8.079916667|0.8347353317164623|1
1|1|0|4|1|19000|0|2|5.05485168|37846.16667|672|6.19875|0.4145934059218357|0
1|1|1|5|0|27000|1|4|5.05485168|37846.16667|758|6.19875|0.8828682590547221|1
1|1|0|5|1|20000|0|2|4.90678778|44426.0|683|5.095083333|0.3290437959746733|0
1|1|1|4|1|21000|0|3|3.52061247|30573.16667|709|7.733416667|0.7061027800994143|1
1|0|0|3|0|25000|0|3|3.38752413|16516.83333|619|8.589166667|0.6609881985327878|1
1|1|1|3|1|16000|1|4|5.36220735|35583.16667|751|6.431666667|0.9539080627678715|1
1|1|1|4|1|28000|0|4|4.28381716|42857.16667|622|5.604166667|0.8543938340587318|1
1|1|1|3|0|19000|0|3|5.05485168|37846.16667|687|6.19875|0.677384327529547|1
1|1|0|4|0|36000|1|3|3.44487597|24066.16667|620|7.715833333|0.7683261571511955|1
1|0|0|4|0|17000|1|3|4.8864339|40418.0|703|6.365083333|0.7677691225208267|1
1|1|1|3|1|15000|1|3|5.05485168|37846.16667|718|6.19875|0.8316831129589879|1
1|1|1|4|1|22000|0|4|5.14091293|40243.16667|682|6.096666667|0.8790682779423971|1
1|1|1|3|0|18000|0|4|4.6|44100.16667|743|6.0575|0.9202709165249989|1
1|1|0|5|1|17000|1|3|2.96690257|16516.83333|641|8.589166667|0.8906405384631901|1
1|1|1|5|0|37000|1|3|5.05485168|37846.16667|609|6.19875|0.51584213308557|1
1|1|0|4|1|20000|0|3|5.02379729|42063.16667|694|5.414833333|0.7385667484206694|1
1|1|0|4|0|27000|1|4|5.34449117|22755.0|791|7.940833333|0.946113070014013|1
1|1|1|4|1|40000|1|4|3.41905047|12789.0|709|9.910833333|0.9019252532135308|1
1|1|0|5|0|23000|0|3|5.23935845|44437.16667|624|5.881666667|0.6842840817533056|1
1|1|0|3|1|16000|1|4|4.92918489|41229.83333|678|5.91|0.9762159833431305|1
1|0|0|3|1|40000|1|4|4.69723033|41661.66667|647|6.199|0.8685164235181897|1
1|1|0|4|1|40000|1|4|4.26439053|21536.0|641|8.66|0.9327435170494951|1
1|0|0|4|1|21000|0|4|5.74138196|32076.33333|660|6.318333333|0.8468876390165185|1
1|1|1|5|1|33000|1|3|5.19011599|32304.66667|673|7.193916667|0.5947661573779355|1
1|0|0|3|0|15000|0|3|4.15050313|42857.16667|690|5.604166667|0.7069874184370994|1
1|1|1|3|0|20000|0|3|3.46001951|18716.66667|668|8.200833333|0.728278055123025|1
1|0|0|4|1|19000|0|4|3.63669268|30115.33333|727|7.608333333|0.909099579051513|1
1|1|0|3|1|20000|0|3|4.29406689|44425.83333|717|5.8425|0.8142758662694106|1
1|1|0|3|1|17000|1|2|4.75727494|40418.0|671|6.365083333|0.6702907220842104|1
1|1|0|5|1|23000|0|4|5.59830462|36109.5|666|6.61|0.9084515036154983|1
1|1|0|3|1|19000|0|2|3.4686843|14487.16667|691|8.983333333|0.5581034141782238|1
1|0|0|5|1|15000|1|4|3.59050539|12789.0|667|9.910833333|0.9574942303023909|1
1|1|1|3|0|19000|0|4|4.88226702|41912.16667|743|5.567416667|0.9008900649128542|1
1|1|0|5|0|40000|1|4|5.05485168|37846.16667|746|6.19875|0.8773155477175159|1
1|1|0|3|1|27000|0|4|3.41905047|12789.0|719|9.910833333|0.9553114940944365|1
1|0|0|4|1|31000|0|3|4.3801824|30573.16667|728|7.733416667|0.5258817158329168|1
1|1|1|5|0|19000|0|4|5.35396094|31577.33333|642|7.701083333|0.8851737080106885|1
1|1|0|3|1|21000|0|4|5.77682986|27335.5|639|8.079916667|0.9511931668958425|1
1|1|0|3|1|26000|1|3|4.88226702|41912.16667|716|5.567416667|0.8323088269786421|1
1|1|1|4|1|17000|0|4|4.28381716|42857.16667|749|5.604166667|0.9050511927675977|1
1|1|0|4|0|19000|0|4|5.59830462|36109.5|702|6.61|0.9329261534848483|1
1|0|0|5|1|31000|1|4|4.53300508|44425.83333|780|5.8425|0.8626559239702287|1
1|1|0|4|1|18000|1|4|5.0356035|19439.0|702|8.024166667|0.9682829633991501|1
1|0|0|4|1|16000|1|3|5.1950095|31577.33333|781|7.701083333|0.7935267719468408|1
1|1|1|3|1|39000|1|4|4.58965589|41661.66667|777|6.199|0.8838301874126416|1
1|0|0|4|1|29000|0|4|4.72142055|22755.0|698|7.940833333|0.8323358131542881|1
1|0|0|4|1|21000|0|3|4.6|44100.16667|656|6.0575|0.6239807247119054|1
1|1|1|3|0|15000|0|3|2.96690257|16516.83333|626|8.589166667|0.7971296933995402|1
1|1|0|5|0|24000|0|3|4.78107286|39064.0|764|5.945|0.6500518155472326|1
1|0|0|4|0|22000|0|4|4.82778981|41229.83333|697|5.91|0.8570073902080118|1
1|1|0|4|1|17000|0|4|5.14091293|40243.16667|605|6.096666667|0.9463578289311844|1
1|1|0|5|0|20000|0|4|4.3|44555.83333|738|5.981666667|0.927312086254206|1
1|0|0|3|0|38000|1|4|3.38752413|16516.83333|638|8.589166667|0.8957159496797192|1
1|0|1|5|1|15000|0|3|3.38752413|16516.83333|640|8.589166667|0.5485478041710974|1
1|0|1|3|1|17000|1|4|3.59050539|12789.0|654|9.910833333|0.9455788923091712|1
1|1|0|5|1|19000|0|3|3.14890585|30115.33333|782|7.608333333|0.7910219364258719|1
1|1|0|3|0|35000|1|4|5.32080167|37332.5|622|7.508333333|0.950636053882969|1
1|1|0|5|1|21000|0|4|5.4584248|32076.33333|765|6.318333333|0.9018766430003172|1
1|1|0|2|1|17000|0|3|3.96172167|26982.33333|641|8.568333333|0.8996358765455728|1
1|1|0|3|0|15000|0|3|3.22742853|30804.0|661|8.431666667|0.8958568373818031|1
1|0|0|3|1|40000|1|3|4.86656602|37332.5|749|7.508333333|0.6186839093732088|1
1|1|1|4|1|17000|0|3|4.88226702|41912.16667|783|5.567416667|0.6450260419342325|1
1|1|1|5|1|16000|0|3|3.71008358|27256.0|712|7.8225|0.6989390924681962|1
1|1|0|3|1|20000|0|3|5.23935845|44437.16667|667|5.881666667|0.8002746554465655|1
1|0|1|5|0|38000|1|3|4.06666964|29309.33333|622|7.521666667|0.3833460442366991|0
1|1|1|3|1|18000|0|4|3.96172167|26982.33333|609|8.568333333|0.9470900572505336|1
1|0|0|5|0|22000|0|4|4.06666964|29309.33333|609|7.521666667|0.8641664182565443|1
1|1|1|5|1|17000|1|3|3.71008358|27256.0|641|7.8225|0.8088883263500589|1
1|1|0|5|0|28000|0|3|3.58429637|13227.5|730|10.07416667|0.7328350633289877|1
1|1|1|3|1|27000|1|4|4.26439053|21536.0|621|8.66|0.9485066456237208|1
1|0|1|5|0|33000|1|3|3.70537487|30373.83333|764|7.9825|0.46781438635211253|0
1|1|1|4|0|15000|0|3|2.93965649|19520.66667|701|8.896666667|0.7763386959559267|1
1|1|1|4|0|17000|1|3|3.14890585|30115.33333|791|7.608333333|0.8321962726487765|1
1|0|0|3|1|30000|1|3|5.22030741|36600.0|709|7.11|0.7023137781849202|1
1|1|0|5|1|33000|1|3|4.98532915|40216.83333|682|5.3995|0.6805439435561335|1
1|1|1|4|0|16000|1|4|4.58965589|41661.66667|761|6.199|0.9488840623629948|1
1|0|1|5|1|22000|0|4|4.68199486|37846.16667|758|6.19875|0.7360794089188085|1
1|1|1|3|1|33000|0|4|5.4584248|32076.33333|617|6.318333333|0.8217092895608593|1
1|1|0|5|1|35000|1|4|2.93965649|19520.66667|631|8.896666667|0.9459049340391841|1
1|0|0|3|1|25000|0|4|4.8864339|40418.0|706|6.365083333|0.8792018638670478|1
1|1|1|4|1|35000|1|3|3.44487597|24066.16667|766|7.715833333|0.6537016174686275|1
1|0|1|4|1|20000|0|4|5.83158683|35583.16667|776|6.431666667|0.7659792434739495|1
1|1|0|3|0|15000|0|2|5.24425019|36600.0|664|7.11|0.5420879277111653|1
1|1|1|3|1|40000|1|2|4.88226702|41912.16667|712|5.567416667|0.2267015602081125|0
1|1|0|5|1|15000|0|4|5.23935845|44437.16667|612|5.881666667|0.9412335526898308|1
1|1|0|5|1|36000|1|4|5.59830462|36109.5|753|6.61|0.9009784794214427|1
1|1|1|3|0|15000|1|4|2.96690257|16516.83333|735|8.589166667|0.9694288828846054|1
1|1|1|4|1|17000|1|4|5.05485168|37846.16667|600|6.19875|0.9468044591884656|1
1|1|0|4|1|37000|1|2|3.4686843|14487.16667|724|8.983333333|0.42802354775041607|0
1|0|0|4|0|19000|0|3|4.82778981|41229.83333|709|5.91|0.5991039620443851|1
1|1|1|2|0|17000|1|4|4.75727494|40418.0|609|6.365083333|0.9667734016502062|1
1|0|0|4|1|22000|0|4|3.63669268|30115.33333|622|7.608333333|0.9009534299018909|1
1|1|0|4|0|36000|1|4|5.02379729|42063.16667|752|5.414833333|0.9081663887592507|1
1|1|1|5|1|18000|0|3|3.44487597|24066.16667|777|7.715833333|0.6585298929770124|1
1|0|0|5|1|32000|0|4|4.53300508|44425.83333|613|5.8425|0.7795888418674684|1
1|1|1|5|0|32000|0|4|3.31364755|30373.83333|769|7.9825|0.8363598247680883|1
1|1|1|4|1|23000|0|4|5.02379729|42063.16667|639|5.414833333|0.8648338479225023|1
1|1|1|3|0|16000|1|2|4.90678778|44426.0|645|5.095083333|0.474363878223882|0
1|1|1|4|1|19000|0|3|5.19011599|32304.66667|669|7.193916667|0.6661023429065841|1
1|0|0|5|1|36000|1|4|4.32400469|14487.16667|632|8.983333333|0.8591004281795349|1
1|1|0|4|1|27000|1|4|3.22742853|30804.0|690|8.431666667|0.971361250592175|1
1|1|0|3|1|29000|0|3|4.92918489|41229.83333|734|5.91|0.7078988593104535|1
1|0|1|4|0|18000|0|4|4.94922646|19439.0|752|8.024166667|0.8017867665093437|1
1|1|0|3|0|16000|1|3|5.36220735|35583.16667|719|6.431666667|0.8859151036927662|1
1|1|1|3|1|18000|0|4|4.78107286|39064.0|761|5.945|0.9127751289823077|1
1|0|0|5|1|35000|1|4|3.63669268|30115.33333|647|7.608333333|0.8743551199963406|1
1|1|1|3|1|25000|0|4|5.35396094|31577.33333|725|7.701083333|0.898731739141968|1
1|1|0|4|0|27000|1|4|3.22742853|30804.0|652|8.431666667|0.9702825182129906|1
1|0|0|4|1|25000|0|4|4.6|44100.16667|677|6.0575|0.8614706239638487|1
1|1|0|5|1|23000|0|2|4.90678778|44426.0|724|5.095083333|0.2921153600255359|0
1|1|0|5|0|16000|0|3|4.2|43587.5|691|6.165|0.781429034439722|1
1|1|0|2|1|15000|1|2|3.66114181|20563.0|712|8.315833333|0.767609514778432|1
1|1|0|3|1|32000|0|3|5.32080167|37332.5|756|7.508333333|0.7209823987246747|1
1|0|0|3|1|37000|1|3|3.70537487|30373.83333|784|7.9825|0.6770708882531621|1
1|1|1|4|0|39000|1|4|4.29406689|44425.83333|702|5.8425|0.8594345394555736|1
1|1|0|4|1|18000|0|4|4.75727494|40418.0|615|6.365083333|0.9492402788590818|1
1|1|0|3|1|27000|1|2|5.77682986|27335.5|676|8.079916667|0.548587240514797|1
1|1|1|3|1|22000|0|4|4.92918489|41229.83333|762|5.91|0.896697288497782|1
1|0|0|3|1|35000|1|4|4.98618179|42063.16667|637|5.414833333|0.8743626981750473|1
1|0|0|5|0|36000|1|3|5.39200968|40243.16667|763|6.096666667|0.4662236297321852|0
1|0|1|4|1|18000|0|4|4.87568406|44426.0|660|5.095083333|0.7942017690394966|1
1|0|0|5|1|27000|1|4|5.22030741|36600.0|713|7.11|0.892063696492218|1
1|0|1|2|0|15000|0|4|4.3801824|30573.16667|622|7.733416667|0.9066283678778922|1
1|0|0|4|1|38000|1|3|3.46916133|19520.66667|737|8.896666667|0.6281508838865956|1
1|1|0|4|1|30000|0|4|5.4584248|32076.33333|680|6.318333333|0.8834346699890467|1
1|0|1|4|1|15000|0|4|4.98618179|42063.16667|756|5.414833333|0.8115925792804745|1
1|1|1|3|1|15000|0|3|5.14091293|40243.16667|699|6.096666667|0.7324769430770438|1
1|0|1|3|1|20000|0|4|3.59050539|12789.0|783|9.910833333|0.8831452626928382|1
1|1|0|5|0|16000|1|4|5.59830462|36109.5|621|6.61|0.9617753448667513|1
1|1|0|5|0|18000|1|2|4.28381716|42857.16667|753|5.604166667|0.5176174110061881|1
1|1|1|5|1|20000|0|4|3.96172167|26982.33333|709|8.568333333|0.9091019198206582|1
1|0|0|4|0|40000|1|3|3.59050539|12789.0|637|9.910833333|0.6216903404517754|1
1|1|0|5|1|34000|1|3|5.4584248|32076.33333|782|6.318333333|0.6537404197781903|1
1|1|1|4|1|16000|0|3|5.19011599|32304.66667|623|7.193916667|0.70389024809943|1
1|1|0|5|0|24000|0|4|5.36220735|35583.16667|772|6.431666667|0.8920073082422475|1
1|1|0|4|1|27000|0|3|4.94709939|36093.16667|745|6.358333333|0.6820018646057919|1
1|1|1|3|1|35000|1|4|4.94709939|36093.16667|650|6.358333333|0.8982229047282152|1
1|1|1|5|0|16000|0|4|5.02379729|42063.16667|689|5.414833333|0.8708752135081584|1
1|0|0|4|1|28000|0|4|4.87568406|44426.0|702|5.095083333|0.8053096452737509|1
1|0|0|4|1|38000|1|4|5.22030741|36600.0|652|7.11|0.858854218812368|1
1|1|1|4|1|35000|1|3|5.35396094|31577.33333|611|7.701083333|0.6472359589123143|1
1|1|1|5|1|17000|1|4|3.46001951|18716.66667|784|8.200833333|0.9453804399983632|1
1|1|0|1|0|19000|0|4|5.35396094|31577.33333|695|7.701083333|0.9696761636749378|1
1|1|1|3|0|16000|1|3|3.4686843|14487.16667|734|8.983333333|0.8647065344766288|1
1|1|0|5|0|16000|0|3|4.28381716|42857.16667|708|5.604166667|0.7531182464409709|1
1|1|0|3|0|27000|0|4|5.14091293|40243.16667|735|6.096666667|0.9208716398865204|1
1|1|0|3|1|29000|1|2|5.14091293|40243.16667|701|6.096666667|0.49414077577561777|0
1|0|1|3|1|16000|1|4|4.78069453|36109.5|682|6.61|0.920804940820709|1
1|1|0|4|1|20000|0|3|3.96172167|26982.33333|658|8.568333333|0.8327254547141023|1
1|0|0|5|0|17000|1|4|4.68199486|37846.16667|724|6.19875|0.9201269048063029|1
1|1|0|4|0|40000|1|3|4.75727494|40418.0|640|6.365083333|0.696547694435989|1
1|1|0|4|1|21000|0|3|5.36220735|35583.16667|690|6.431666667|0.7398237033062286|1
1|1|0|4|1|15000|0|3|4.94709939|36093.16667|756|6.358333333|0.7957953697733411|1
1|1|1|3|0|15000|0|3|5.36220735|35583.16667|615|6.431666667|0.7207206480471882|1
1|1|0|5|0|16000|1|3|3.66114181|20563.0|792|8.315833333|0.873748367235885|1
1|1|0|4|0|40000|1|4|3.41905047|12789.0|730|9.910833333|0.9395515063605454|1
1|1|0|4|0|15000|0|4|5.59830462|36109.5|778|6.61|0.942300092691377|1
1|1|0|5|1|20000|0|3|4.26439053|21536.0|624|8.66|0.7830294873942623|1
1|1|0|3|0|22000|0|4|4.94709939|36093.16667|788|6.358333333|0.9358645904809754|1
1|1|0|5|1|37000|1|3|3.52061247|30573.16667|706|7.733416667|0.7440587560625003|1
1|1|0|3|1|17000|0|4|3.66114181|20563.0|730|8.315833333|0.9652508741279274|1
1|1|1|3|1|18000|0|3|3.31364755|30373.83333|664|7.9825|0.793190397383741|1
1|1|1|5|1|33000|1|4|3.52061247|30573.16667|617|7.733416667|0.9050459859427054|1
1|0|1|5|1|39000|1|3|5.03775575|30100.5|624|7.96275|0.38125794260767765|0
1|0|0|3|1|20000|0|4|3.63669268|30115.33333|791|7.608333333|0.919270352800948|1
1|0|0|5|1|25000|0|3|3.78502178|30804.0|794|8.431666667|0.5972907549023136|1
1|1|0|5|1|25000|0|4|4.92918489|41229.83333|653|5.91|0.9032968451996155|1
1|1|1|4|1|16000|1|4|5.23935845|44437.16667|755|5.881666667|0.9468467629627308|1
1|1|0|5|1|15000|0|3|5.0356035|19439.0|699|8.024166667|0.7704086476487527|1
1|0|0|2|1|17000|1|3|3.59050539|12789.0|753|9.910833333|0.8886940577466672|1
1|1|1|4|1|40000|1|4|4.78107286|39064.0|711|5.945|0.8412830119933158|1
1|0|1|3|1|40000|1|4|4.98618179|42063.16667|761|5.414833333|0.7366064475711577|1
1|1|1|3|1|18000|0|3|4.94709939|36093.16667|620|6.358333333|0.7113031784879595|1
1|1|0|4|0|34000|1|4|4.78107286|39064.0|665|5.945|0.9262088526342575|1
1|1|0|3|0|22000|0|4|4.75727494|40418.0|644|6.365083333|0.9462358674587882|1
1|0|1|3|1|17000|1|3|3.46916133|19520.66667|695|8.896666667|0.7723970556826446|1
1|1|1|4|0|22000|0|3|5.77682986|27335.5|608|8.079916667|0.6308809713064665|1
1|1|1|5|1|18000|0|4|4.3|44555.83333|735|5.981666667|0.892086251254226|1
1|1|0|5|0|16000|0|3|3.4686843|14487.16667|796|8.983333333|0.7981828184643354|1
1|1|0|4|1|39000|1|3|5.77682986|27335.5|718|8.079916667|0.7086112317153759|1
1|0|1|4|0|25000|0|3|4.94922646|19439.0|688|8.024166667|0.3885278588233883|0
1|1|1|3|1|27000|1|3|4.3|44555.83333|663|5.981666667|0.7696327992437484|1
1|0|1|5|0|18000|0|4|4.3|44555.83333|676|5.981666667|0.7933068259220004|1
1|0|0|3|1|16000|0|4|5.22030741|36600.0|673|7.11|0.9242435834200322|1
